polygon1_id,polygon1_name,lon_1,lat_1,name_stack_1,fb_population_1,polygon2_id,polygon2_name,lon_2,lat_2,name_stack_2,fb_population_2,link_value,country,ds
1109340,Allegany,-78.698960188268,39.621503779422,Maryland // Allegany,807,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,6.511413596853445e-07,USA,2020-04-28
1424787,King and Queen,-76.895314881851,37.718678119226,Virginia // King and Queen,67,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,2.058256431861632e-08,USA,2020-04-28
1206598,Burlington,-74.668065894061,39.877585915132,New Jersey // Burlington,3885,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,3.861074062350449e-09,USA,2020-04-28
1427046,Hardy,-78.85790895389,39.00750471685,West Virginia // Hardy,137,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,1.3686380230138226e-07,USA,2020-04-28
1407980,Chester,-75.748450268938,39.97312033377,Pennsylvania // Chester,3146,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,5.8516928245138175e-08,USA,2020-04-28
1424822,Louisa,-77.962978742198,37.978242766301,Virginia // Louisa,288,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,8.286135505494038e-08,USA,2020-04-28
1425115,Fredericksburg,-77.487069413381,38.299163254812,Virginia // Fredericksburg,268,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,2.5441439505141613e-09,USA,2020-04-28
1424998,Shenandoah,-78.570586988372,38.858405751338,Virginia // Shenandoah,585,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,2.9138058920418598e-09,USA,2020-04-28
1206811,Middlesex,-74.411443257854,40.439368551288,New Jersey // Middlesex,7936,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,7.259914806368913e-09,USA,2020-04-28
1109560,Queen Anne's,-76.030115287333,39.065725607496,Maryland // Queen Anne's,377,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,2.2968828514509279e-07,USA,2020-04-28
1424622,Chesterfield,-77.586905329121,37.378468373717,Virginia // Chesterfield,3449,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,1.9768935306981593e-10,USA,2020-04-28
1408286,Dauphin,-76.779402715476,40.41539642476,Pennsylvania // Dauphin,3337,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,2.247568584391893e-07,USA,2020-04-28
1427035,Hampshire,-78.614168135056,39.317065193038,West Virginia // Hampshire,224,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,7.761910606166865e-08,USA,2020-04-28
1425056,Warren,-78.207410992146,38.908755744252,Virginia // Warren,499,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,7.515166699514778e-09,USA,2020-04-28
1424750,Hanover,-77.490875418678,37.760159689994,Virginia // Hanover,758,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,4.4975631842862484e-10,USA,2020-04-28
1408814,Lebanon,-76.457729693809,40.367212018996,Pennsylvania // Lebanon,1649,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,1.1577474957342795e-08,USA,2020-04-28
1206639,Camden,-74.959839223873,39.803627431178,New Jersey // Camden,5682,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,1.2599825900645635e-09,USA,2020-04-28
1425165,Winchester,-78.174579487847,39.173442406343,Virginia // Winchester,358,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,7.618218756846874e-09,USA,2020-04-28
1424680,Fauquier,-77.809300366358,38.738599906621,Virginia // Fauquier,502,1407660,Blair,-78.348599856132,40.481147955527,Pennsylvania // Blair,1455,1.697785305622e-08,USA,2020-04-28
1424716,Gloucester,-76.527123512071,37.407123473237,Virginia // Gloucester,431,1425110,Fairfax City,-77.299824801672,38.853140644902,Virginia // Fairfax City,201,7.44353949326765e-08,USA,2020-04-28
1424903,Page,-78.484150382311,38.619979715603,Virginia // Page,312,1425110,Fairfax City,-77.299824801672,38.853140644902,Virginia // Fairfax City,201,9.491613969225909e-08,USA,2020-04-28
1424781,James City,-76.773764719555,37.313324654496,Virginia // James City,563,1425110,Fairfax City,-77.299824801672,38.853140644902,Virginia // Fairfax City,201,7.890009480635391e-08,USA,2020-04-28
1109403,Carroll,-77.022586669126,39.563022220579,Maryland // Carroll,1424,1425110,Fairfax City,-77.299824801672,38.853140644902,Virginia // Fairfax City,201,3.206085898312965e-07,USA,2020-04-28
1425056,Warren,-78.207410992146,38.908755744252,Virginia // Warren,499,1425110,Fairfax City,-77.299824801672,38.853140644902,Virginia // Fairfax City,201,1.2101712704410637e-05,USA,2020-04-28
