geometry,date_time,start_polygon_id,start_polygon_name,end_polygon_id,end_polygon_name,length_km,tile_size,country,level,n_crisis,n_baseline,n_difference,percent_change,is_statistically_significant,z_score,start_lat,start_lon,end_lat,end_lon,start_quadkey,end_quadkey
"LINESTRING (-77.23388671874999 40.16208130501179, -77.23388671874999 40.16208130501179)",2020-04-28 1600,1408256,Dickinson,1408256,Dickinson,0,13,US,LEVEL4,100,93.2,6.8,7.2186836518047,0,0.50446547505264,40.100707073055,-77.24681896479,40.100707073055,-77.24681896479,0320100122010,0320100122010
"LINESTRING (-77.23388671874999 40.363286261845936, -77.23388671874999 40.363286261845936)",2020-04-28 1600,1409277,Spring,1409277,Spring,0,13,US,LEVEL4,15,10.8,4.2,35.593220338983,0,4,40.34279979275,-77.260158878164,40.34279979275,-77.260158878164,0320100120030,0320100120030
"LINESTRING (-77.23388671875 36.72127186079442, -77.23388671875 36.72127186079442)",2020-04-28 1600,1425016,Capron,1425016,Capron,0,13,US,LEVEL4,12,11.4,0.6,4.8387096774194,0,0.35856858280032,36.764141449166,-77.113076874378,36.764141449166,-77.113076874378,0320102322210,0320102322210
"LINESTRING (-77.23388671875 37.107763044019435, -77.23388671875 37.107763044019435)",2020-04-28 1600,1424942,Templeton,1424942,Templeton,0,13,US,LEVEL4,22,15.2,6.8,41.975308641975,0,1.8716384007148,37.081296191318,-77.308543038964,37.081296191318,-77.308543038964,0320102320012,0320102320012
"LINESTRING (-77.23388671875 37.14280141585178, -77.23388671875 37.14280141585178)",2020-04-28 1600,1424938,Blackwater,1424938,Blackwater,0,13,US,LEVEL4,14,16.4,-2.4,-13.793103448276,0,-1.157382773209,37.201007228193,-77.199491362473,37.201007228193,-77.199491362473,0320102320010,0320102320010
"LINESTRING (-77.23388671875 37.2478191716113, -77.23388671875 37.2478191716113)",2020-04-28 1600,1424939,Bland,1424939,Bland,0,13,US,LEVEL4,27,23,4,16.666666666667,0,1.4605934866804,37.262809588447,-77.282467354366,37.262809588447,-77.282467354366,0320102302212,0320102302212
"LINESTRING (-77.23388671875 37.317749820325346, -77.23388671875 37.317749820325346)",2020-04-28 1600,1424612,District 1,1424612,District 1,0,13,US,LEVEL4,27,19.2,7.8,38.613861386139,0,2.2803508501983,37.383023614645,-77.193770949152,37.383023614645,-77.193770949152,0320102302032,0320102302032
"LINESTRING (-77.23388671875 37.45741606862081, -77.23388671875 37.45741606862081)",2020-04-28 1600,1424763,Varina,1424763,Varina,0,13,US,LEVEL4,53,23.8,29.2,117.74193548387,0,4,37.466287890891,-77.30740488839,37.466287890891,-77.30740488839,0320102300232,0320102300232
"LINESTRING (-77.23388671875 37.492291963954266, -77.23388671875 37.492291963954266)",2020-04-28 1600,1424763,Varina,1424763,Varina,0,13,US,LEVEL4,74,165.6,-91.6,-54.981992797119,0,-4,37.466287890891,-77.30740488839,37.466287890891,-77.30740488839,0320102300230,0320102300230
"LINESTRING (-77.23388671875 37.6316327185014, -77.23388671875 37.6316327185014)",2020-04-28 1600,1424754,Cold Harbor,1424754,Cold Harbor,0,13,US,LEVEL4,20,17.8,2.2,11.702127659574,0,1.4832396974191,37.608788001421,-77.228217749527,37.608788001421,-77.228217749527,0320102300030,0320102300030
"LINESTRING (-77.23388671875 38.255434327889795, -77.23388671875 38.255434327889795)",2020-04-28 1600,1424795,James Madison,1424795,James Madison,0,13,US,LEVEL4,77,47,30,62.5,0,3.4412360080584,38.264473945006,-77.259414669578,38.264473945006,-77.259414669578,0320102120010,0320102120010
"LINESTRING (-77.23388671875 38.28993454893205, -77.23388671875 38.28993454893205)",2020-04-28 1600,1424795,James Madison,1424795,James Madison,0,13,US,LEVEL4,124,75.6,48.4,63.185378590078,0,4,38.264473945006,-77.259414669578,38.264473945006,-77.259414669578,0320102102232,0320102102232
"LINESTRING (-77.23388671875 38.32441837733954, -77.23388671875 38.32441837733954)",2020-04-28 1600,1424796,James Monroe,1424796,James Monroe,0,13,US,LEVEL4,47,32,15,45.454545454545,0,4,38.328682091112,-77.15420607587,38.328682091112,-77.15420607587,0320102102230,0320102102230
"LINESTRING (-77.23388671875 38.599698311641525, -77.23388671875 38.599698311641525)",2020-04-28 1600,1109435,District 7 Pomonkey,1109435,District 7 Pomonkey,0,13,US,LEVEL4,23,14,9,60,0,2.3237900077245,38.61151389934,-77.123334664315,38.61151389934,-77.123334664315,0320102100230,0320102100230
"LINESTRING (-77.23388671875 38.63403439811461, -77.23388671875 38.63403439811461)",2020-04-28 1600,1424950,Woodbridge,1424950,Woodbridge,0,13,US,LEVEL4,206,156.2,49.8,31.679389312977,0,3.2369069402632,38.613918691224,-77.262933704311,38.613918691224,-77.262933704311,0320102100212,0320102100212
"LINESTRING (-77.23388671875 38.63403439811461, -77.27783203125 38.63403439811461)",2020-04-28 1600,1424950,Woodbridge,1424950,Woodbridge,3.8170908901449,13,US,LEVEL4,20,24.4,-4.4,-17.322834645669,0,-1.1635489477655,38.613918691224,-77.262933704311,38.613918691224,-77.262933704311,0320102100212,0320102100203
"LINESTRING (-74.81689453125 40.26275858650597, -74.72900390625001 40.22921611124274)",2020-04-28 1600,1206799,Ewing,1206800,Hamilton,8.3399944531098,13,US,LEVEL4,12,14.8,-2.8,-17.721518987342,0,-0.78569894657284,40.26500981083,-74.800613880282,40.204458212533,-74.676385769297,0320101031203,0320101031231
"LINESTRING (-77.23388671875 38.70265725132718, -77.18994140625 38.70265725132718)",2020-04-28 1600,1424676,Mount Vernon,1424676,Mount Vernon,3.8134341569368,13,US,LEVEL4,11,12,-1,-7.6923076923077,0,-0.53452248382485,38.699934744263,-77.16147069516,38.699934744263,-77.16147069516,0320102100032,0320102100033
"LINESTRING (-77.23388671875 38.70265725132718, -77.23388671875 38.70265725132718)",2020-04-28 1600,1424676,Mount Vernon,1424676,Mount Vernon,0,13,US,LEVEL4,862,517.8,344.2,66.345412490362,0,4,38.699934744263,-77.16147069516,38.699934744263,-77.16147069516,0320102100032,0320102100032
"LINESTRING (-74.81689453125 40.26275858650597, -74.77294921875 40.22921611124274)",2020-04-28 1600,1206799,Ewing,1206809,Trenton,5.2746757231085,13,US,LEVEL4,18,34.8,-16.8,-46.927374301676,0,-3.5261140333534,40.26500981083,-74.800613880282,40.223790038985,-74.76405285829,0320101031203,0320101031230
"LINESTRING (-77.23388671875 38.736944009216884, -77.18994140625001 38.736944009216884)",2020-04-28 1600,1424676,Mount Vernon,1424676,Mount Vernon,3.811605055151,13,US,LEVEL4,11,16.8,-5.8,-32.584269662921,0,-1.5127575397762,38.699934744263,-77.16147069516,38.699934744263,-77.16147069516,0320102100030,0320102100031
"LINESTRING (-77.23388671875 38.736944009216884, -77.23388671875 38.736944009216884)",2020-04-28 1600,1424676,Mount Vernon,1424676,Mount Vernon,0,13,US,LEVEL4,959,481,478,99.170124481328,0,4,38.699934744263,-77.16147069516,38.699934744263,-77.16147069516,0320102100030,0320102100030
"LINESTRING (-74.81689453125 40.26275858650597, -74.81689453125 40.26275858650597)",2020-04-28 1600,1206799,Ewing,1206799,Ewing,0,13,US,LEVEL4,476,538.4,-62.4,-11.568409343715,0,-2.9754796006736,40.26500981083,-74.800613880282,40.26500981083,-74.800613880282,0320101031203,0320101031203
"LINESTRING (-77.23388671875 38.77121431543851, -77.18994140625 38.77121431543851)",2020-04-28 1600,1424678,Springfield,1424674,Lee,3.8097754670537,13,US,LEVEL4,16,27.6,-11.6,-40.559440559441,0,-3.8037898475469,38.768179482677,-77.324668467737,38.766509640153,-77.143408332803,0320102100012,0320102100013
"LINESTRING (-77.23388671875 38.77121431543851, -77.23388671875 38.77121431543851)",2020-04-28 1600,1424678,Springfield,1424678,Springfield,0,13,US,LEVEL4,968,574.4,393.6,68.404588112617,0,4,38.768179482677,-77.324668467737,38.768179482677,-77.324668467737,0320102100012,0320102100012
"LINESTRING (-77.23388671875 38.80546816563135, -77.18994140625 38.77121431543851)",2020-04-28 1600,1424671,Braddock,1424674,Lee,5.3865420155739,13,US,LEVEL4,11,16.8,-5.8,-32.584269662921,0,-1.5391601880594,38.815917800441,-77.265932502698,38.766509640153,-77.143408332803,0320102100010,0320102100013
"LINESTRING (-77.23388671875 38.80546816563135, -77.18994140625 38.80546816563135)",2020-04-28 1600,1424671,Braddock,1424671,Braddock,3.8079453954925,13,US,LEVEL4,15,16.8,-1.8,-10.112359550562,0,-0.59344242605621,38.815917800441,-77.265932502698,38.815917800441,-77.265932502698,0320102100010,0320102100011
"LINESTRING (-77.23388671875 38.80546816563135, -77.18994140625 38.839705555460355)",2020-04-28 1600,1424671,Braddock,1424675,Mason,5.3839535635439,13,US,LEVEL4,12,22.6,-10.6,-44.915254237288,0,-2.4778802857246,38.815917800441,-77.265932502698,38.836775660224,-77.172624132363,0320102100010,0320100322233
"LINESTRING (-77.23388671875 38.80546816563135, -77.23388671875 38.80546816563135)",2020-04-28 1600,1424671,Braddock,1424671,Braddock,0,13,US,LEVEL4,1090,642.2,447.8,69.620646766169,0,4,38.815917800441,-77.265932502698,38.815917800441,-77.265932502698,0320102100010,0320102100010
"LINESTRING (-77.23388671875 38.97649042533183, -77.23388671875 38.97649042533183)",2020-04-28 1600,1424672,Dranesville,1424672,Dranesville,0,13,US,LEVEL4,82,44,38,84.444444444444,0,4,38.975441252661,-77.265805172311,38.975441252661,-77.265805172311,0320100322032,0320100322032
"LINESTRING (-77.23388671875 39.0789060352985, -77.23388671875 39.0789060352985)",2020-04-28 1600,1109530,District 6,1109530,District 6,0,13,US,LEVEL4,341,163.6,177.4,107.77642770352,0,4,39.102403245234,-77.284850008016,39.102403245234,-77.284850008016,0320100322010,0320100322010
"LINESTRING (-74.81689453125 40.296284438846904, -74.72900390625001 40.195657016316716)",2020-04-28 1600,1206803,Hopewell township,1206800,Hamilton,13.447836260849,13,US,LEVEL4,11,11,0,0,0,0,40.345980882278,-74.806777419608,40.204458212533,-74.676385769297,0320101031201,0320101031233
"LINESTRING (-77.23388671875 39.11301158922029, -77.18994140624999 39.11301158922029)",2020-04-28 1600,1109533,District 9,1109533,District 9,3.7914534645402,13,US,LEVEL4,21,63.4,-42.4,-65.83850931677,0,-4,39.151901845592,-77.210068317901,39.151901845592,-77.210068317901,0320100320232,0320100320233
"LINESTRING (-77.23388671875 39.11301158922029, -77.18994140625 39.14710064491126)",2020-04-28 1600,1109533,District 9,1109533,District 9,5.3606274813267,13,US,LEVEL4,20,34,-14,-40,0,-1.7568762543868,39.151901845592,-77.210068317901,39.151901845592,-77.210068317901,0320100320232,0320100320231
"LINESTRING (-77.23388671875 39.11301158922029, -77.23388671875 39.11301158922029)",2020-04-28 1600,1109533,District 9,1109533,District 9,0,13,US,LEVEL4,1141,723.6,417.4,57.604195418162,0,4,39.151901845592,-77.210068317901,39.151901845592,-77.210068317901,0320100320232,0320100320232
"LINESTRING (-77.23388671875 39.14710064491126, -77.18994140624999 39.11301158922029)",2020-04-28 1600,1109533,District 9,1109533,District 9,5.3606274813275,13,US,LEVEL4,22,51.8,-29.8,-56.439393939394,0,-4,39.151901845592,-77.210068317901,39.151901845592,-77.210068317901,0320100320230,0320100320233
"LINESTRING (-77.23388671875 39.14710064491126, -77.18994140625 39.14710064491126)",2020-04-28 1600,1109533,District 9,1109533,District 9,3.7896187144898,13,US,LEVEL4,54,66.6,-12.6,-18.639053254438,0,-1.8930787565047,39.151901845592,-77.210068317901,39.151901845592,-77.210068317901,0320100320230,0320100320231
"LINESTRING (-77.23388671875 39.14710064491126, -77.18994140625 39.18117319829111)",2020-04-28 1600,1109533,District 9,1109533,District 9,5.3580324329393,13,US,LEVEL4,16,20.8,-4.8,-22.018348623853,0,-0.91201368030781,39.151901845592,-77.210068317901,39.151901845592,-77.210068317901,0320100320230,0320100320213
"LINESTRING (-77.23388671875 39.14710064491126, -77.23388671875 39.11301158922029)",2020-04-28 1600,1109533,District 9,1109533,District 9,3.7905359966019,13,US,LEVEL4,21,27.6,-6.6,-23.076923076923,0,-1.3388773627904,39.151901845592,-77.210068317901,39.151901845592,-77.210068317901,0320100320230,0320100320232
"LINESTRING (-77.23388671875 39.14710064491126, -77.23388671875 39.14710064491126)",2020-04-28 1600,1109533,District 9,1109533,District 9,0,13,US,LEVEL4,1095,926.8,168.2,18.128907092046,0,4,39.151901845592,-77.210068317901,39.151901845592,-77.210068317901,0320100320230,0320100320230
"LINESTRING (-77.23388671875 39.14710064491126, -77.23388671875001 39.18117319829111)",2020-04-28 1600,1109533,District 9,1109533,District 9,3.7887010204487,13,US,LEVEL4,14,28.6,-14.6,-49.324324324324,0,-4,39.151901845592,-77.210068317901,39.151901845592,-77.210068317901,0320100320230,0320100320212
"LINESTRING (-77.23388671875 39.14710064491126, -77.27783203125 39.14710064491126)",2020-04-28 1600,1109533,District 9,1109530,District 6,3.7896187144887,13,US,LEVEL4,12,14.2,-2.2,-14.473684210526,0,-0.41800627014108,39.151901845592,-77.210068317901,39.102403245234,-77.284850008016,0320100320230,0320100320221
"LINESTRING (-77.23388671875 39.14710064491126, -77.27783203125 39.18117319829111)",2020-04-28 1600,1109533,District 9,1109526,District 2,5.3580324329386,13,US,LEVEL4,20,31.2,-11.2,-34.782608695652,0,-3.3466401061363,39.151901845592,-77.210068317901,39.233154965681,-77.280186390031,0320100320230,0320100320203
"LINESTRING (-74.06982421875 40.22921611124274, -74.02587890625001 40.195657016316716)",2020-04-28 1600,1206873,Neptune,1206874,Neptune City,5.2772892254649,13,US,LEVEL4,19,29.4,-10.4,-34.210526315789,0,-3.8492126930275,40.210768610704,-74.053752688589,40.200487803654,-74.033402142739,0320101121230,0320101121233
"LINESTRING (-77.23388671875 39.21522924530484, -77.18994140625 39.14710064491126)",2020-04-28 1600,1109526,District 2,1109533,District 9,8.4697409502989,13,US,LEVEL4,11,18,-7,-36.842105263158,0,-4,39.233154965681,-77.280186390031,39.151901845592,-77.210068317901,0320100320210,0320100320231
"LINESTRING (-77.23388671875 39.21522924530484, -77.23388671875 39.21522924530484)",2020-04-28 1600,1109526,District 2,1109526,District 2,0,13,US,LEVEL4,517,310.8,206.2,66.132135984606,0,4,39.233154965681,-77.280186390031,39.233154965681,-77.280186390031,0320100320210,0320100320210
"LINESTRING (-77.23388671875 39.21522924530484, -77.23388671875001 39.18117319829111)",2020-04-28 1600,1109526,District 2,1109533,District 9,3.786865593396,13,US,LEVEL4,12,13.8,-1.8,-12.162162162162,0,-1.0062305898749,39.233154965681,-77.280186390031,39.151901845592,-77.210068317901,0320100320210,0320100320212
"LINESTRING (-74.81689453125 40.296284438846904, -74.81689453125 40.296284438846904)",2020-04-28 1600,1206803,Hopewell township,1206803,Hopewell township,0,13,US,LEVEL4,178,414.8,-236.8,-56.950456950457,0,-4,40.345980882278,-74.806777419608,40.345980882278,-74.806777419608,0320101031201,0320101031201
"LINESTRING (-77.23388671875 39.21522924530484, -77.27783203125 39.18117319829111)",2020-04-28 1600,1109526,District 2,1109526,District 2,5.3554367468867,13,US,LEVEL4,17,24.4,-7.4,-29.133858267717,0,-1.180416970362,39.233154965681,-77.280186390031,39.233154965681,-77.280186390031,0320100320210,0320100320203
"LINESTRING (-77.23388671875 39.249268781922765, -77.23388671875 39.249268781922765)",2020-04-28 1600,1109526,District 2,1109526,District 2,0,13,US,LEVEL4,274,153,121,78.571428571429,0,4,39.233154965681,-77.280186390031,39.233154965681,-77.280186390031,0320100320032,0320100320032
"LINESTRING (-77.23388671875 39.28329180414046, -77.23388671875 39.28329180414046)",2020-04-28 1600,1109536,District 12,1109536,District 12,0,13,US,LEVEL4,102,60.8,41.2,66.666666666667,0,4,39.282939657365,-77.2076414791,39.282939657365,-77.2076414791,0320100320030,0320100320030
"LINESTRING (-74.81689453125 40.39676222610689, -74.81689453125 40.39676222610689)",2020-04-28 1600,1206778,East Amwell,1206778,East Amwell,0,13,US,LEVEL4,29,22.6,6.4,27.118644067797,0,2.3687462726323,40.434519933918,-74.821808860511,40.434519933918,-74.821808860511,0320101031003,0320101031003
"LINESTRING (-77.23388671875 39.31729830797876, -77.23388671875 39.31729830797876)",2020-04-28 1600,1109536,District 12,1109536,District 12,0,13,US,LEVEL4,62,31.8,30.2,92.073170731707,0,4,39.282939657365,-77.2076414791,39.282939657365,-77.2076414791,0320100320012,0320100320012
"LINESTRING (-77.23388671875 39.35128828948367, -77.23388671875 39.35128828948367)",2020-04-28 1600,1109467,District 9 New Market,1109467,District 9 New Market,0,13,US,LEVEL4,139,83.2,55.8,66.270783847981,0,4,39.379357836703,-77.281232532306,39.379357836703,-77.281232532306,0320100320010,0320100320010
"LINESTRING (-77.23388671875 39.385261744726435, -77.23388671875 39.385261744726435)",2020-04-28 1600,1109467,District 9 New Market,1109467,District 9 New Market,0,13,US,LEVEL4,68,47,21,43.75,0,4,39.379357836703,-77.281232532306,39.379357836703,-77.281232532306,0320100302232,0320100302232
"LINESTRING (-77.23388671875 39.52099022538021, -77.23388671875 39.52099022538021)",2020-04-28 1600,1109475,District 17 Johnsville,1109475,District 17 Johnsville,0,13,US,LEVEL4,29,14.2,14.8,97.368421052632,0,4,39.541962980167,-77.215143790705,39.541962980167,-77.215143790705,0320100302032,0320100302032
"LINESTRING (-77.23388671875 39.554880991259985, -77.23388671875 39.554880991259985)",2020-04-28 1600,1109475,District 17 Johnsville,1109475,District 17 Johnsville,0,13,US,LEVEL4,18,10.6,7.4,63.793103448276,0,4,39.541962980167,-77.215143790705,39.541962980167,-77.215143790705,0320100302030,0320100302030
"LINESTRING (-77.23388671875 39.588755207832264, -77.23388671875 39.588755207832264)",2020-04-28 1600,1109413,District 10 Middleburg,1109413,District 10 Middleburg,0,13,US,LEVEL4,27,11.6,15.4,122.22222222222,0,4,39.615687678513,-77.23549615567,39.615687678513,-77.23549615567,0320100302012,0320100302012
"LINESTRING (-77.23388671875 39.69027852429607, -77.23388671875 39.69027852429607)",2020-04-28 1600,1109404,District 1 Taneytown,1109404,District 1 Taneytown,0,13,US,LEVEL4,20,15.4,4.6,28.048780487805,0,1.9981123167101,39.673099909691,-77.178075845032,39.673099909691,-77.178075845032,0320100300230,0320100300230
"LINESTRING (-77.23388671875 39.825411031094646, -77.23388671875 39.825411031094646)",2020-04-28 1600,1407303,Gettysburg,1407303,Gettysburg,0,13,US,LEVEL4,432,481.6,-49.6,-10.277662660588,0,-3.812002681245,39.830609432862,-77.233860719518,39.830609432862,-77.233860719518,0320100300030,0320100300030
"LINESTRING (-77.23388671875 39.859152720182266, -77.23388671875 39.859152720182266)",2020-04-28 1600,1407297,Cumberland,1407297,Cumberland,0,13,US,LEVEL4,112,91.8,20.2,21.76724137931,0,4,39.803815284666,-77.25046958647,39.803815284666,-77.25046958647,0320100300012,0320100300012
"LINESTRING (-77.23388671875 39.89287782707916, -77.23388671875 39.89287782707916)",2020-04-28 1600,1407294,Butler,1407294,Butler,0,13,US,LEVEL4,45,24.6,20.4,79.6875,0,4,39.925218114405,-77.236145262986,39.925218114405,-77.236145262986,0320100300010,0320100300010
